uid,occupation,variant,temp,model,modality,file,wrapper_strict,wrapper_rescued,schema_strict,schema_rescued,safety_strict,safety_rescued,rubric_score,iou,is_manual_stub
4f9791e2,"Inspectors, Testers, Sorters, Samplers, and Weighers",v1,t0,gemini-2.0-flash,MANUAL,gemini/gemini-2.0-flash/4f9791e2_v1_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
2886855a,Radiologic Technologists and Technicians,v2,t0,gemini-2.0-flash,MANUAL,gemini/gemini-2.0-flash/2886855a_v2_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
ba045e2b,"Inspectors, Testers, Sorters, Samplers, and Weighers",v1,t0,llama3-8b-8192,MANUAL,groq_batch_rate_limited/llama3-8b-8192/ba045e2b_v1_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
db019963,Radiologic Technologists and Technicians,v2,t0,llama3-8b-8192,MANUAL,groq_batch_rate_limited/llama3-8b-8192/db019963_v2_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
d90fb1a3,"Inspectors, Testers, Sorters, Samplers, and Weighers",v1,t0,llama3-8b-8192,MANUAL,groq_batch_rate_limited/llama3-8b-8192/d90fb1a3_v1_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
4f9791e2,"Inspectors, Testers, Sorters, Samplers, and Weighers",v0,t0,llama3-8b-8192,MANUAL,groq_batch_rate_limited/llama3-8b-8192/4f9791e2_v0_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
db019963,Radiologic Technologists and Technicians,v0,t0,llama3-8b-8192,MANUAL,groq_batch_rate_limited/llama3-8b-8192/db019963_v0_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
2886855a,Radiologic Technologists and Technicians,v1,t0,llama3-8b-8192,MANUAL,groq_batch_rate_limited/llama3-8b-8192/2886855a_v1_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
4f9791e2,"Inspectors, Testers, Sorters, Samplers, and Weighers",v2,t0,llama3-8b-8192,MANUAL,groq_batch_rate_limited/llama3-8b-8192/4f9791e2_v2_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
ba045e2b,"Inspectors, Testers, Sorters, Samplers, and Weighers",v0,t0,llama3-8b-8192,MANUAL,groq_batch_rate_limited/llama3-8b-8192/ba045e2b_v0_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
d90fb1a3,"Inspectors, Testers, Sorters, Samplers, and Weighers",v0,t0,llama3-8b-8192,MANUAL,groq_batch_rate_limited/llama3-8b-8192/d90fb1a3_v0_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
4f9791e2,"Inspectors, Testers, Sorters, Samplers, and Weighers",v1,t0,llama3-8b-8192,MANUAL,groq_batch_rate_limited/llama3-8b-8192/4f9791e2_v1_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
2886855a,Radiologic Technologists and Technicians,v2,t0,llama3-8b-8192,MANUAL,groq_batch_rate_limited/llama3-8b-8192/2886855a_v2_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
d90fb1a3,"Inspectors, Testers, Sorters, Samplers, and Weighers",v2,t0,llama3-8b-8192,MANUAL,groq_batch_rate_limited/llama3-8b-8192/d90fb1a3_v2_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
ba045e2b,"Inspectors, Testers, Sorters, Samplers, and Weighers",v2,t0,llama3-8b-8192,MANUAL,groq_batch_rate_limited/llama3-8b-8192/ba045e2b_v2_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
db019963,Radiologic Technologists and Technicians,v1,t0,llama3-8b-8192,MANUAL,groq_batch_rate_limited/llama3-8b-8192/db019963_v1_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
2886855a,Radiologic Technologists and Technicians,v0,t0,llama3-8b-8192,MANUAL,groq_batch_rate_limited/llama3-8b-8192/2886855a_v0_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
db019963,Radiologic Technologists and Technicians,v0,t0,llama3-8b-8192,MANUAL,groq_batch_rate_limited/llama3-8b-8192/db019963_v0_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
2886855a,Radiologic Technologists and Technicians,v1,t0,llama3-8b-8192,MANUAL,groq_batch_rate_limited/llama3-8b-8192/2886855a_v1_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
4f9791e2,"Inspectors, Testers, Sorters, Samplers, and Weighers",v2,t0,llama3-8b-8192,MANUAL,groq_batch_rate_limited/llama3-8b-8192/4f9791e2_v2_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
db019963,Radiologic Technologists and Technicians,v2,t0,llama3-8b-8192,MANUAL,groq_batch_rate_limited/llama3-8b-8192/db019963_v2_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
ba045e2b,"Inspectors, Testers, Sorters, Samplers, and Weighers",v1,t0,llama3-8b-8192,MANUAL,groq_batch_rate_limited/llama3-8b-8192/ba045e2b_v1_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
d90fb1a3,"Inspectors, Testers, Sorters, Samplers, and Weighers",v1,t0,llama3-8b-8192,MANUAL,groq_batch_rate_limited/llama3-8b-8192/d90fb1a3_v1_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
4f9791e2,"Inspectors, Testers, Sorters, Samplers, and Weighers",v0,t0,llama3-8b-8192,MANUAL,groq_batch_rate_limited/llama3-8b-8192/4f9791e2_v0_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
d90fb1a3,"Inspectors, Testers, Sorters, Samplers, and Weighers",v2,t0,llama3-8b-8192,MANUAL,groq_batch_rate_limited/llama3-8b-8192/d90fb1a3_v2_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
db019963,Radiologic Technologists and Technicians,v1,t0,llama3-8b-8192,MANUAL,groq_batch_rate_limited/llama3-8b-8192/db019963_v1_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
ba045e2b,"Inspectors, Testers, Sorters, Samplers, and Weighers",v2,t0,llama3-8b-8192,MANUAL,groq_batch_rate_limited/llama3-8b-8192/ba045e2b_v2_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
2886855a,Radiologic Technologists and Technicians,v0,t0,llama3-8b-8192,MANUAL,groq_batch_rate_limited/llama3-8b-8192/2886855a_v0_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
ba045e2b,"Inspectors, Testers, Sorters, Samplers, and Weighers",v0,t0,llama3-8b-8192,MANUAL,groq_batch_rate_limited/llama3-8b-8192/ba045e2b_v0_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
d90fb1a3,"Inspectors, Testers, Sorters, Samplers, and Weighers",v0,t0,llama3-8b-8192,MANUAL,groq_batch_rate_limited/llama3-8b-8192/d90fb1a3_v0_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
4f9791e2,"Inspectors, Testers, Sorters, Samplers, and Weighers",v1,t0,llama3-8b-8192,MANUAL,groq_batch_rate_limited/llama3-8b-8192/4f9791e2_v1_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
2886855a,Radiologic Technologists and Technicians,v2,t0,llama3-8b-8192,MANUAL,groq_batch_rate_limited/llama3-8b-8192/2886855a_v2_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
ba045e2b,"Inspectors, Testers, Sorters, Samplers, and Weighers",v1,t0,claude-3-opus-20240229,MANUAL,anthropic/claude-3-opus-20240229/ba045e2b_v1_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
db019963,Radiologic Technologists and Technicians,v2,t0,claude-3-opus-20240229,MANUAL,anthropic/claude-3-opus-20240229/db019963_v2_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
d90fb1a3,"Inspectors, Testers, Sorters, Samplers, and Weighers",v1,t0,claude-3-opus-20240229,MANUAL,anthropic/claude-3-opus-20240229/d90fb1a3_v1_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
4f9791e2,"Inspectors, Testers, Sorters, Samplers, and Weighers",v0,t0,claude-3-opus-20240229,MANUAL,anthropic/claude-3-opus-20240229/4f9791e2_v0_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
db019963,Radiologic Technologists and Technicians,v0,t0,claude-3-opus-20240229,MANUAL,anthropic/claude-3-opus-20240229/db019963_v0_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
2886855a,Radiologic Technologists and Technicians,v1,t0,claude-3-opus-20240229,MANUAL,anthropic/claude-3-opus-20240229/2886855a_v1_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
4f9791e2,"Inspectors, Testers, Sorters, Samplers, and Weighers",v2,t0,claude-3-opus-20240229,MANUAL,anthropic/claude-3-opus-20240229/4f9791e2_v2_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
ba045e2b,"Inspectors, Testers, Sorters, Samplers, and Weighers",v0,t0,claude-3-opus-20240229,MANUAL,anthropic/claude-3-opus-20240229/ba045e2b_v0_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
d90fb1a3,"Inspectors, Testers, Sorters, Samplers, and Weighers",v0,t0,claude-3-opus-20240229,MANUAL,anthropic/claude-3-opus-20240229/d90fb1a3_v0_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
4f9791e2,"Inspectors, Testers, Sorters, Samplers, and Weighers",v1,t0,claude-3-opus-20240229,MANUAL,anthropic/claude-3-opus-20240229/4f9791e2_v1_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
2886855a,Radiologic Technologists and Technicians,v2,t0,claude-3-opus-20240229,MANUAL,anthropic/claude-3-opus-20240229/2886855a_v2_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
d90fb1a3,"Inspectors, Testers, Sorters, Samplers, and Weighers",v2,t0,claude-3-opus-20240229,MANUAL,anthropic/claude-3-opus-20240229/d90fb1a3_v2_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
ba045e2b,"Inspectors, Testers, Sorters, Samplers, and Weighers",v2,t0,claude-3-opus-20240229,MANUAL,anthropic/claude-3-opus-20240229/ba045e2b_v2_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
db019963,Radiologic Technologists and Technicians,v1,t0,claude-3-opus-20240229,MANUAL,anthropic/claude-3-opus-20240229/db019963_v1_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
2886855a,Radiologic Technologists and Technicians,v0,t0,claude-3-opus-20240229,MANUAL,anthropic/claude-3-opus-20240229/2886855a_v0_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
db019963,Radiologic Technologists and Technicians,v0,t0,claude-3-opus-20240229,MANUAL,anthropic/claude-3-opus-20240229/db019963_v0_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
2886855a,Radiologic Technologists and Technicians,v1,t0,claude-3-opus-20240229,MANUAL,anthropic/claude-3-opus-20240229/2886855a_v1_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
4f9791e2,"Inspectors, Testers, Sorters, Samplers, and Weighers",v2,t0,claude-3-opus-20240229,MANUAL,anthropic/claude-3-opus-20240229/4f9791e2_v2_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
db019963,Radiologic Technologists and Technicians,v2,t0,claude-3-opus-20240229,MANUAL,anthropic/claude-3-opus-20240229/db019963_v2_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
ba045e2b,"Inspectors, Testers, Sorters, Samplers, and Weighers",v1,t0,claude-3-opus-20240229,MANUAL,anthropic/claude-3-opus-20240229/ba045e2b_v1_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
d90fb1a3,"Inspectors, Testers, Sorters, Samplers, and Weighers",v1,t0,claude-3-opus-20240229,MANUAL,anthropic/claude-3-opus-20240229/d90fb1a3_v1_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
4f9791e2,"Inspectors, Testers, Sorters, Samplers, and Weighers",v0,t0,claude-3-opus-20240229,MANUAL,anthropic/claude-3-opus-20240229/4f9791e2_v0_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
d90fb1a3,"Inspectors, Testers, Sorters, Samplers, and Weighers",v2,t0,claude-3-opus-20240229,MANUAL,anthropic/claude-3-opus-20240229/d90fb1a3_v2_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
db019963,Radiologic Technologists and Technicians,v1,t0,claude-3-opus-20240229,MANUAL,anthropic/claude-3-opus-20240229/db019963_v1_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
ba045e2b,"Inspectors, Testers, Sorters, Samplers, and Weighers",v2,t0,claude-3-opus-20240229,MANUAL,anthropic/claude-3-opus-20240229/ba045e2b_v2_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
2886855a,Radiologic Technologists and Technicians,v0,t0,claude-3-opus-20240229,MANUAL,anthropic/claude-3-opus-20240229/2886855a_v0_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
ba045e2b,"Inspectors, Testers, Sorters, Samplers, and Weighers",v0,t0,claude-3-opus-20240229,MANUAL,anthropic/claude-3-opus-20240229/ba045e2b_v0_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
d90fb1a3,"Inspectors, Testers, Sorters, Samplers, and Weighers",v0,t0,claude-3-opus-20240229,MANUAL,anthropic/claude-3-opus-20240229/d90fb1a3_v0_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
4f9791e2,"Inspectors, Testers, Sorters, Samplers, and Weighers",v1,t0,claude-3-opus-20240229,MANUAL,anthropic/claude-3-opus-20240229/4f9791e2_v1_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
2886855a,Radiologic Technologists and Technicians,v2,t0,claude-3-opus-20240229,MANUAL,anthropic/claude-3-opus-20240229/2886855a_v2_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
ba045e2b,"Inspectors, Testers, Sorters, Samplers, and Weighers",v1,t0,claude-3-5-sonnet-20240620,MANUAL,anthropic/claude-3-5-sonnet-20240620/ba045e2b_v1_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
db019963,Radiologic Technologists and Technicians,v2,t0,claude-3-5-sonnet-20240620,MANUAL,anthropic/claude-3-5-sonnet-20240620/db019963_v2_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
d90fb1a3,"Inspectors, Testers, Sorters, Samplers, and Weighers",v1,t0,claude-3-5-sonnet-20240620,MANUAL,anthropic/claude-3-5-sonnet-20240620/d90fb1a3_v1_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
4f9791e2,"Inspectors, Testers, Sorters, Samplers, and Weighers",v0,t0,claude-3-5-sonnet-20240620,MANUAL,anthropic/claude-3-5-sonnet-20240620/4f9791e2_v0_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
db019963,Radiologic Technologists and Technicians,v0,t0,claude-3-5-sonnet-20240620,MANUAL,anthropic/claude-3-5-sonnet-20240620/db019963_v0_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
2886855a,Radiologic Technologists and Technicians,v1,t0,claude-3-5-sonnet-20240620,MANUAL,anthropic/claude-3-5-sonnet-20240620/2886855a_v1_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
4f9791e2,"Inspectors, Testers, Sorters, Samplers, and Weighers",v2,t0,claude-3-5-sonnet-20240620,MANUAL,anthropic/claude-3-5-sonnet-20240620/4f9791e2_v2_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
ba045e2b,"Inspectors, Testers, Sorters, Samplers, and Weighers",v0,t0,claude-3-5-sonnet-20240620,MANUAL,anthropic/claude-3-5-sonnet-20240620/ba045e2b_v0_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
d90fb1a3,"Inspectors, Testers, Sorters, Samplers, and Weighers",v0,t0,claude-3-5-sonnet-20240620,MANUAL,anthropic/claude-3-5-sonnet-20240620/d90fb1a3_v0_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
4f9791e2,"Inspectors, Testers, Sorters, Samplers, and Weighers",v1,t0,claude-3-5-sonnet-20240620,MANUAL,anthropic/claude-3-5-sonnet-20240620/4f9791e2_v1_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
2886855a,Radiologic Technologists and Technicians,v2,t0,claude-3-5-sonnet-20240620,MANUAL,anthropic/claude-3-5-sonnet-20240620/2886855a_v2_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
d90fb1a3,"Inspectors, Testers, Sorters, Samplers, and Weighers",v2,t0,claude-3-5-sonnet-20240620,MANUAL,anthropic/claude-3-5-sonnet-20240620/d90fb1a3_v2_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
ba045e2b,"Inspectors, Testers, Sorters, Samplers, and Weighers",v2,t0,claude-3-5-sonnet-20240620,MANUAL,anthropic/claude-3-5-sonnet-20240620/ba045e2b_v2_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
db019963,Radiologic Technologists and Technicians,v1,t0,claude-3-5-sonnet-20240620,MANUAL,anthropic/claude-3-5-sonnet-20240620/db019963_v1_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
2886855a,Radiologic Technologists and Technicians,v0,t0,claude-3-5-sonnet-20240620,MANUAL,anthropic/claude-3-5-sonnet-20240620/2886855a_v0_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
db019963,Radiologic Technologists and Technicians,v0,t0,claude-3-5-sonnet-20240620,MANUAL,anthropic/claude-3-5-sonnet-20240620/db019963_v0_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
2886855a,Radiologic Technologists and Technicians,v1,t0,claude-3-5-sonnet-20240620,MANUAL,anthropic/claude-3-5-sonnet-20240620/2886855a_v1_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
4f9791e2,"Inspectors, Testers, Sorters, Samplers, and Weighers",v2,t0,claude-3-5-sonnet-20240620,MANUAL,anthropic/claude-3-5-sonnet-20240620/4f9791e2_v2_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
db019963,Radiologic Technologists and Technicians,v2,t0,claude-3-5-sonnet-20240620,MANUAL,anthropic/claude-3-5-sonnet-20240620/db019963_v2_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
ba045e2b,"Inspectors, Testers, Sorters, Samplers, and Weighers",v1,t0,claude-3-5-sonnet-20240620,MANUAL,anthropic/claude-3-5-sonnet-20240620/ba045e2b_v1_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
d90fb1a3,"Inspectors, Testers, Sorters, Samplers, and Weighers",v1,t0,claude-3-5-sonnet-20240620,MANUAL,anthropic/claude-3-5-sonnet-20240620/d90fb1a3_v1_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
4f9791e2,"Inspectors, Testers, Sorters, Samplers, and Weighers",v0,t0,claude-3-5-sonnet-20240620,MANUAL,anthropic/claude-3-5-sonnet-20240620/4f9791e2_v0_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
d90fb1a3,"Inspectors, Testers, Sorters, Samplers, and Weighers",v2,t0,claude-3-5-sonnet-20240620,MANUAL,anthropic/claude-3-5-sonnet-20240620/d90fb1a3_v2_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
db019963,Radiologic Technologists and Technicians,v1,t0,claude-3-5-sonnet-20240620,MANUAL,anthropic/claude-3-5-sonnet-20240620/db019963_v1_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
ba045e2b,"Inspectors, Testers, Sorters, Samplers, and Weighers",v2,t0,claude-3-5-sonnet-20240620,MANUAL,anthropic/claude-3-5-sonnet-20240620/ba045e2b_v2_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
2886855a,Radiologic Technologists and Technicians,v0,t0,claude-3-5-sonnet-20240620,MANUAL,anthropic/claude-3-5-sonnet-20240620/2886855a_v0_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
ba045e2b,"Inspectors, Testers, Sorters, Samplers, and Weighers",v0,t0,claude-3-5-sonnet-20240620,MANUAL,anthropic/claude-3-5-sonnet-20240620/ba045e2b_v0_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
d90fb1a3,"Inspectors, Testers, Sorters, Samplers, and Weighers",v0,t0,claude-3-5-sonnet-20240620,MANUAL,anthropic/claude-3-5-sonnet-20240620/d90fb1a3_v0_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
4f9791e2,"Inspectors, Testers, Sorters, Samplers, and Weighers",v1,t0,claude-3-5-sonnet-20240620,MANUAL,anthropic/claude-3-5-sonnet-20240620/4f9791e2_v1_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
2886855a,Radiologic Technologists and Technicians,v2,t0,claude-3-5-sonnet-20240620,MANUAL,anthropic/claude-3-5-sonnet-20240620/2886855a_v2_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
ba045e2b,"Inspectors, Testers, Sorters, Samplers, and Weighers",v1,t0,gpt-4.1,MANUAL,openai/gpt-4.1/ba045e2b_v1_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
db019963,Radiologic Technologists and Technicians,v2,t0,gpt-4.1,MANUAL,openai/gpt-4.1/db019963_v2_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
d90fb1a3,"Inspectors, Testers, Sorters, Samplers, and Weighers",v1,t0,gpt-4.1,MANUAL,openai/gpt-4.1/d90fb1a3_v1_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
4f9791e2,"Inspectors, Testers, Sorters, Samplers, and Weighers",v0,t0,gpt-4.1,MANUAL,openai/gpt-4.1/4f9791e2_v0_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
db019963,Radiologic Technologists and Technicians,v0,t0,gpt-4.1,MANUAL,openai/gpt-4.1/db019963_v0_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
2886855a,Radiologic Technologists and Technicians,v1,t0,gpt-4.1,MANUAL,openai/gpt-4.1/2886855a_v1_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
4f9791e2,"Inspectors, Testers, Sorters, Samplers, and Weighers",v2,t0,gpt-4.1,MANUAL,openai/gpt-4.1/4f9791e2_v2_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
ba045e2b,"Inspectors, Testers, Sorters, Samplers, and Weighers",v0,t0,gpt-4.1,MANUAL,openai/gpt-4.1/ba045e2b_v0_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
d90fb1a3,"Inspectors, Testers, Sorters, Samplers, and Weighers",v0,t0,gpt-4.1,MANUAL,openai/gpt-4.1/d90fb1a3_v0_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
4f9791e2,"Inspectors, Testers, Sorters, Samplers, and Weighers",v1,t0,gpt-4.1,MANUAL,openai/gpt-4.1/4f9791e2_v1_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
2886855a,Radiologic Technologists and Technicians,v2,t0,gpt-4.1,MANUAL,openai/gpt-4.1/2886855a_v2_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
d90fb1a3,"Inspectors, Testers, Sorters, Samplers, and Weighers",v2,t0,gpt-4.1,MANUAL,openai/gpt-4.1/d90fb1a3_v2_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
ba045e2b,"Inspectors, Testers, Sorters, Samplers, and Weighers",v2,t0,gpt-4.1,MANUAL,openai/gpt-4.1/ba045e2b_v2_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
db019963,Radiologic Technologists and Technicians,v1,t0,gpt-4.1,MANUAL,openai/gpt-4.1/db019963_v1_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
2886855a,Radiologic Technologists and Technicians,v0,t0,gpt-4.1,MANUAL,openai/gpt-4.1/2886855a_v0_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
db019963,Radiologic Technologists and Technicians,v0,t0,gpt-4.1,MANUAL,openai/gpt-4.1/db019963_v0_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
2886855a,Radiologic Technologists and Technicians,v1,t0,gpt-4.1,MANUAL,openai/gpt-4.1/2886855a_v1_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
4f9791e2,"Inspectors, Testers, Sorters, Samplers, and Weighers",v2,t0,gpt-4.1,MANUAL,openai/gpt-4.1/4f9791e2_v2_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
db019963,Radiologic Technologists and Technicians,v2,t0,gpt-4.1,MANUAL,openai/gpt-4.1/db019963_v2_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
ba045e2b,"Inspectors, Testers, Sorters, Samplers, and Weighers",v1,t0,gpt-4.1,MANUAL,openai/gpt-4.1/ba045e2b_v1_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
d90fb1a3,"Inspectors, Testers, Sorters, Samplers, and Weighers",v1,t0,gpt-4.1,MANUAL,openai/gpt-4.1/d90fb1a3_v1_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
4f9791e2,"Inspectors, Testers, Sorters, Samplers, and Weighers",v0,t0,gpt-4.1,MANUAL,openai/gpt-4.1/4f9791e2_v0_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
d90fb1a3,"Inspectors, Testers, Sorters, Samplers, and Weighers",v2,t0,gpt-4.1,MANUAL,openai/gpt-4.1/d90fb1a3_v2_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
db019963,Radiologic Technologists and Technicians,v1,t0,gpt-4.1,MANUAL,openai/gpt-4.1/db019963_v1_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
ba045e2b,"Inspectors, Testers, Sorters, Samplers, and Weighers",v2,t0,gpt-4.1,MANUAL,openai/gpt-4.1/ba045e2b_v2_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
2886855a,Radiologic Technologists and Technicians,v0,t0,gpt-4.1,MANUAL,openai/gpt-4.1/2886855a_v0_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
ba045e2b,"Inspectors, Testers, Sorters, Samplers, and Weighers",v0,t0,gpt-4.1,MANUAL,openai/gpt-4.1/ba045e2b_v0_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
d90fb1a3,"Inspectors, Testers, Sorters, Samplers, and Weighers",v0,t0,gpt-4.1,MANUAL,openai/gpt-4.1/d90fb1a3_v0_t0_0.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
4f9791e2,"Inspectors, Testers, Sorters, Samplers, and Weighers",v1,t0,gpt-4.1,MANUAL,openai/gpt-4.1/4f9791e2_v1_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
2886855a,Radiologic Technologists and Technicians,v2,t0,gpt-4.1,MANUAL,openai/gpt-4.1/2886855a_v2_t0_5.json,0.0,0.0,0.0,0.0,0.0,0.0,,,1
